Key,Divinity Faculty,Publication Year,Author,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,Item Type,Title,Publication Title
Q8YNKKSX,"Levine, Amy-Jill",,"Levine, Amy-Jill",,,,https://soundcloud.com/valleybeitmidrash/marc-brettler-amy-jill-levine-the-bible-with-and-without-jesus,"Rabbi Dr. Shmuly Yanklowitz, President & Dean of Valley Beit Midrash, interviews Professor Marc Zvi Brettler,  Bernice and Morton Lerner Professor in Judaic Studies at Duke University, and Professor A",,7/14/21 15:50,7/14/21 15:50,7/14/21 15:50,,,,,,,,,,,,,,en,,,,,soundcloud.com,,,,C:\Users\xus12\Zotero\storage\H49TSLZW\marc-brettler-amy-jill-levine-the-bible-with-and-without-jesus.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,audioRecording,Marc Brettler & Amy-Jill Levine - The Bible With and Without Jesus,
DYYVATD4,"Rieger, Joerg",,"Rieger, Joerg",,,,https://soundcloud.com/user-673959570/joerg-rieger-on-jesus-vs-caesar,"Joerg Rieger talks about his book Jesus vs. Caesar: For People Tired of Serving the Wrong God.  Rieger is Distinguished Professor of Theology, Cal Turner Chancellor’s Chair of Wesleyan Studies, Foundi",,8/18/21 19:06,8/18/21 19:07,8/18/21 19:06,,,,,,,,,,,,,,en,,,,,soundcloud.com,,,,C:\Users\xus12\Zotero\storage\NQLBQYJ2\joerg-rieger-on-jesus-vs-caesar.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,audioRecording,Joerg Rieger on Jesus vs. Caesar,
7FWASZGR,"Rieger, Joerg",,"Rieger, Joerg",,,,https://soundcloud.com/cheri-dinovo/the-christian-left,"What is the Christian Left? From the earliest days, Christians have worked to dismantle systems of oppression and create alternative communities of justice. Church has always been a center of progress",,8/18/21 18:59,8/18/21 19:00,8/18/21 18:59,,,,,,,,,,,,,,en,,,,,soundcloud.com,,,,C:\Users\xus12\Zotero\storage\2KBYLDNY\the-christian-left.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,audioRecording,Faith Panel | The Christian Left,
TNVPB5V5,"Seow, C.L.",1996,"Stackhouse, Max L.; Seow, C. L. (Choon Leong)",,,,,,1996,10/10/14 19:51,10/10/14 19:54,,,,,,,,,,,,,Princeton Theological Seminary,"Princeton, NJ",English,,,,,OCLC WorldCat FirstSearch,,,,,,,Religious aspects; Homosexuality and Christianity. Sex; Presbyterian Church,,,,"Seow, C. L. (Choon Leong)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,audioRecording,On the Bible and Homosexuality (in Human sexuality and Christian community: a resource for theological reflection on human sexuality and the place of homosexuals in the church),
GD8IEFMD,"Matson, Viki",2013,"Matson, Viki",,,,http://navigatingintersections.blogspot.com/2013/09/conversations-around-case-studies.html,,9/5/13,6/22/18 18:15,7/9/20 19:49,6/22/18 18:15,,,,,,,At the Intersections,,,,,,,,,,,,,,,,C:\Users\xus12\Zotero\storage\6ZJGJSF3\conversations-around-case-studies.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Conversations Around Case Studies: Making Space for Theological Reflection,At the Intersections
LZHESMRN,"Matson, Viki",2013,"Matson, Viki",,,,http://navigatingintersections.blogspot.com/2013/11/the-inner-life-self-examination_15.html,,11/15/13,6/22/18 18:15,7/9/20 19:49,6/22/18 18:15,,,,,,,At the Intersections,,,,,,,,,,,,,,,,C:\Users\xus12\Zotero\storage\3K35R2AZ\the-inner-life-self-examination_15.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,The Inner Life: Self-Examination,At the Intersections
JV2JD62E,"Matson, Viki",2014,"Matson, Viki",,,,http://navigatingintersections.blogspot.com/2014/09/tilling-soil-for-planting-first-few.html,,9/5/14,6/22/18 18:15,7/9/20 19:49,6/22/18 18:15,,,,,,,At the Intersections,,,,,,,,,,,,,,,,C:\Users\xus12\Zotero\storage\6JIQFYIL\tilling-soil-for-planting-first-few.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Tilling the Soil for Planting: The First Few Weeks of Supervising,At the Intersections
SPEEBFHJ,"Stringer, Trudy Hawkins",2012,"Stringer, Trudy Hawkins",,,,http://navigatingintersections.blogspot.com/2012/09/creativity-and-theological-field.html,,9/17/12,6/22/18 18:17,6/22/18 18:24,6/22/18 18:17,,,,,,,At the Intersections,,,,,,,,,,,,,,,,C:\Users\xus12\Zotero\storage\RYPSUSJ5\creativity-and-theological-field.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,At the Intersections: Creativity and Theological Field Education Supervision,At the Intersections
9BE7UT5R,"Stringer, Trudy Hawkins",2012,"Stringer, Trudy Hawkins",,,,http://navigatingintersections.blogspot.com/2012/02/f-word-in-theological-field-education.html,,2/29/12,6/22/18 18:17,6/22/18 18:24,6/22/18 18:17,,,,,,,At the Intersections,,,,,,,,,,,,,,,,C:\Users\xus12\Zotero\storage\79YI45SC\f-word-in-theological-field-education.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,"At the Intersections: THE ""F"" WORD IN THEOLOGICAL FIELD EDUCATION SUPERVISION",At the Intersections
22VVC8AI,"Stringer, Trudy Hawkins",2013,"Stringer, Trudy Hawkins",,,,http://navigatingintersections.blogspot.com/2013/09/the-importance-of-i-dont-know-in_13.html,,9/13/13,6/22/18 18:17,6/22/18 18:24,6/22/18 18:17,,,,,,,At the Intersections,,,,,,,,,,,,,,,,C:\Users\xus12\Zotero\storage\IP8NBTAF\the-importance-of-i-dont-know-in_13.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,"At the Intersections: The Importance of ""I don't know"" in Theological Supervision",At the Intersections
E2PZQGIW,"Miller-McLemore, Mark",2010,"Miller-McLemore, Mark",,,,http://www.faithandleadership.com/content/the-dark-side-sabbatical,Congregations and pastors can benefit from a sabbatical. But some predictable problems can arise when leaders step away from their posts. Mark Miller-McLemore offers some advice on how to avoid these pitfalls.,12/7/10,1/5/15 20:34,1/5/15 20:35,1/5/15 20:34,,,,,,,,,,,,,,,,,,,,,,,C:\Users\xus12\Zotero\storage\SIU53FZN\the-dark-side-sabbatical.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,The dark side of sabbatical for pastors | Faith & Leadership,"Faith and Leadership N ewsletter,"
8C8E3PKM,"Miller-McLemore, Mark",2012,"Miller-McLemore, Mark",,,,http://www.guidestar.org/rxa/news/articles/2012/nonprofit - assessment - richer - perspectives.aspx,,7/19/12,1/5/15 20:32,1/5/15 20:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Assessment: Richer Perspectives,GuideStar Newsletter
LN6P7SFH,"Quigley, Jennifer",2019,"Quigley, Jennifer A.",,,,https://drew.edu/theological-school/2019/06/29/why-names-matter-or-its-not-all-about-paul/,,6/29/19,11/16/22 19:15,11/16/22 19:23,11/16/22 19:15,,,,,,,,,,,,,,en,,,,,,,,,C:\Users\xus12\Zotero\storage\PQC93L5R\why-names-matter-or-its-not-all-about-paul.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,"Why names matter, or, it’s not all about Paul.",Justice Blog
USC6HN2G,"Quigley, Jennifer",2019,"Quigley, Jennifer A.",,,,https://drew.edu/theological-school/2019/08/27/the-costs-of-our-theologies/,,8/27/19,11/16/22 19:13,11/16/22 19:23,11/16/22 19:13,,,,,,,,,,,,,,en,,,,,,,,,C:\Users\xus12\Zotero\storage\HH7L6R8A\the-costs-of-our-theologies.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,The Costs of Our Theologies,Justice Blog
3WA3QFU3,"Quigley, Jennifer",2019,"Quigley, Jennifer A.",,,,https://drew.edu/theological-school/2019/09/29/teaching-about-gender-and-sexuality-in-the-bible-reflections-from-a-seminary-classroom-for-congregations/,,9/29/19,11/16/22 19:11,11/16/22 19:23,11/16/22 19:11,,,,,,,,,,,,,,en,,,,,,,,,C:\Users\xus12\Zotero\storage\56J2X8QL\teaching-about-gender-and-sexuality-in-the-bible-reflections-from-a-seminary-classroom-for-cong.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Teaching about Gender and Sexuality in the Bible: Reflections from a Seminary Classroom for Congregations,Justice Blog
SJAQBIMQ,"McClure, John S.",2010,"Mcclure, John",,,,http://mashupreligion.blogspot.com/2010/09/i-first-of-five-woundsfive-desires.html,,9/4/10,12/15/14 20:39,12/15/14 20:39,12/15/14 20:39,,,,,,,Mashup Religion,,,,,,,,,,,,,,,,C:\Users\xus12\Zotero\storage\JEMWEGR6\i-first-of-five-woundsfive-desires.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Mashup Religion: I. The First of Five Wounds/Five Desires: the Wounding of Our Desire for God,Mashup Religion
RHQZP529,"McClure, John S.",2011,"Mcclure, John",,,,http://mashupreligion.blogspot.com/2011/07/ii-second-of-five-wounded-desires.html,,7/16/11,12/15/14 20:39,12/15/14 20:39,12/15/14 20:39,,,,,,,Mashup Religion,,,,,,,,,,,,,,,,C:\Users\xus12\Zotero\storage\ZDBF928Z\ii-second-of-five-wounded-desires.html,,,Ontology; Ethics; Scarcity; Desire; Girard; Levinas; mimetic desire; plentitude; Rowan Williams; Wendy Farley; xenophobia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Mashup Religion: II. The Second of Five Wounded Desires: The Wounding of Ethical Desire,Mashup Religion
SJ5H85QQ,"McClure, John S.",2011,"Mcclure, John",,,,http://mashupreligion.blogspot.com/2011/09/wound-3-wounding-of-spatial-desire.html,,9/23/11,12/15/14 20:39,12/15/14 20:39,12/15/14 20:39,,,,,,,Mashup Religion,,,,,,,,,,,,,,,,C:\Users\xus12\Zotero\storage\XAQBTTHD\wound-3-wounding-of-spatial-desire.html,,,Wendy Farley; Paradise; Paul Tillich; Paved Paradise; Sally McFague; spatial desire; Steve Earle; theological Mashup; theology of the environment; Wounding and Healing of Desire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Mashup Religion: Wound 3: The Wounding of “Spatial” Desire,Mashup Religion
DFA5P5MQ,"McClure, John S.",2011,"Mcclure, John",,,,http://mashupreligion.blogspot.com/2011/09/from-air-guitar-to-air-preaching.html,,9/24/11,12/15/14 20:39,12/15/14 20:39,12/15/14 20:39,,,,,,,Mashup Religion,,,,,,,,,,,,,,,,C:\Users\xus12\Zotero\storage\XGRTKVVF\from-air-guitar-to-air-preaching.html,,,Rhetoric; air guitar; air preaching; apprenticeship; covering music; Fred Craddock; learning by imitation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,"Mashup Religion: From ""Air Guitar"" to ""Air Preaching""",Mashup Religion
96NFWWC7,"McClure, John S.",2012,"Mcclure, John",,,,http://mashupreligion.blogspot.com/2012/03/para-homiletics-and-video-games.html,,3/2/12,12/15/14 20:39,12/15/14 20:39,12/15/14 20:39,,,,,,,Mashup Religion,,,,,,,,,,,,,,,,C:\Users\xus12\Zotero\storage\S7C9VR5F\para-homiletics-and-video-games.html,,,Elana Nord; Gamechurch.com; homiletics and popular culture; para-homiletics; theology and video games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Mashup Religion: Para-homiletics and video games,Mashup Religion
C2KA8CQR,"McClure, John S.",2012,"Mcclure, John",,,,http://mashupreligion.blogspot.com/2012/07/sherry-cothrans-strange-woman-popular.html,,7/24/12,12/15/14 20:39,12/15/14 20:39,12/15/14 20:39,,,,,,,Mashup Religion,,,,,,,,,,,,,,,,C:\Users\xus12\Zotero\storage\BZPP36SV\sherry-cothrans-strange-woman-popular.html,,,Preaching; homiletics and popular culture; Jack Sasson; Jonymac Studio; Old Testament women; praise and worship; Proverbs; Sherry Cothran; strange woman; theology and music; Vanderbilt Divinity School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Mashup Religion: Sherry Cothran’s “Strange Woman”: Popular Music as Parahomiletic,Mashup Religion
MGPJUAHM,"McClure, John S.",2012,"Mcclure, John",,,,http://mashupreligion.blogspot.com/2012/07/new-blog-about-artists-in-my-recording.html,,7/18/12,12/15/14 20:39,12/15/14 20:39,12/15/14 20:39,,,,,,,Mashup Religion,,,,,,,,,,,,,,,,C:\Users\xus12\Zotero\storage\3HJWDEPS\new-blog-about-artists-in-my-recording.html,,,Jonymac Studio; Old Testament women; Sherry Cothran; theology and music; education movement; I.C. Will; rap and theology; United Methodist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Mashup Religion: New Blog about Artists in my Recording Studio,Mashup Religion
7MF7EFM8,"Miller-McLemore, Mark",2013,"Miller-McLemore, Mark",,,,http://www.cpx.cts.edu/network/blog/pastoral - excellence - network/2013/09/19/seminary - and - church - similarities - and - differences,,2013,1/5/15 20:30,1/5/15 20:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Seminary and church: similarities and differences,Pastoral Excellence Network blog
KCZNCU4C,"Morrill, Bruce T.",2022,"Morrill, Bruce T.",,,,https://www.praytellblog.com/index.php/author/bmorrill/,,3/3/22,6/28/22 16:09,6/28/22 16:12,6/28/22 16:09,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\Z3BANA2V\bmorrill.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,“Did you get your ashes?” Writing and Lecturing on Ash Wednesday,"Pray Tell: Worship, Wit, and Wisdom"
KH2BP8Z5,"Morrill, Bruce T.",2016,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2016/04/23/good-table-manners/,,4/23/16,7/11/18 16:47,11/30/18 22:37,7/11/18 16:47,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\9P53K9KM\good-table-manners.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Good Table Manners?,PrayTellBlog
YX68L63U,"Budwey, Stephanie A.",2019,"Budwey, Stephanie",,,,https://www.praytellblog.com/index.php/2019/01/28/60-second-sermon-4th-sunday-in-ot-after-epiphany/,Stephanie Budwey reflects on the Gospel for the 4th Sunday in OT/after Epiphany,1/28/19,6/11/20 18:43,6/11/20 18:43,4/1/20 21:31,,,,,,,60-Second Sermon,,,,,,,en-US,,,,,,,Library Catalog: www.praytellblog.com Section: 60-Second Sermon,,C:\Users\xus12\Zotero\storage\Z35BJLKN\60-second-sermon-4th-sunday-in-ot-after-epiphany.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,60-Second Sermon: 4th Sunday in OT/after Epiphany,PrayTellBlog
KX3PIZZZ,"Morrill, Bruce T.",2016,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2016/08/13/2016-ctsa-proceedings-reports-on-sacraments-liturgy/,The annual convention theme was,8/13/16,7/11/18 16:46,11/30/18 22:25,7/11/18 16:46,,,,,,,2016 CTSA Proceedings,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\7TFY9JCC\2016-ctsa-proceedings-reports-on-sacraments-liturgy.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,2016 CTSA Proceedings: Reports on Sacraments & Liturgy,PrayTellBlog
MJJ79HSI,"Morrill, Bruce T.",2014,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2014/11/06/what-were-reading-6/,The variety of projects and obligations occupying me have had me reading across a range of scholarship. Here's a sampling.,11/6/14,7/11/18 16:50,11/30/18 22:46,7/11/18 16:50,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\H4Z7TRZE\what-were-reading-6.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,What We’re Reading,PrayTellBlog
KJXEZAD4,"Morrill, Bruce T.",2017,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2017/08/24/watching-people-watch-and-then-not-watch-the-eclipse/,"While the natural-cosmic event was surely most captivating, I also discovered my inner-anthropologist kicking in to make the following observation about the before-and-after dynamics that I think sheds some light (pardon the pun) on liturgical time-keeping.",8/24/17,7/11/18 16:44,11/30/18 22:46,7/11/18 16:44,,,,,,,Watching People Watch (Then Not Watch) the Eclipse,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\4VF4GNNY\watching-people-watch-and-then-not-watch-the-eclipse.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Watching People Watch (Then Not Watch) the Eclipse: A Liturgical-Theological Reflection,PrayTellBlog
8S2JG5VC,"Morrill, Bruce T.",2016,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2016/07/24/wanted-resources-for-chanting-the-psalter/,This is a call out to Pray Tell participants for suggested resources for chanting the psalms daily. ... My friend's inquiry has left me,7/24/16,7/11/18 16:46,11/30/18 22:45,7/11/18 16:46,,,,,,,Wanted,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\PZM2BYZC\wanted-resources-for-chanting-the-psalter.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Wanted: Resources for Chanting the Psalter,PrayTellBlog
53PNEWHS,"Morrill, Bruce T.",2015,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2015/02/17/too-many-masses/,"Given the history of Ash Wednesday's emergence and various morphings over the centuries as a ritual-symbol inaugurating a season of penitence, I simply do not see why, in the Roman Catholic Church, at least, the most apt liturgy would not be based on the sample penitential services (basically, liturgies of the word) found at the end of the Rite of Penance.",2/17/15,7/11/18 16:49,11/30/18 22:44,7/11/18 16:49,,,,,,,Too Many Masses?,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\RHBKR26J\too-many-masses.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Too Many Masses? Pastoral-Liturgical Practice on Ash Wednesday,PrayTellBlog
B9CQELLW,"Morrill, Bruce T.",2017,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2017/10/12/taking-the-bait-or-my-foray-into-the-liturgy-wars/,"The undeniable power of symbol for individuals in social bodies (in this case, US Catholicism) comes through clearly in this instance of two university employees demonstrating seemingly polar-opposite views of whether, how, and what kinds of liturgical art and architecture show promise for faith-formation on the 21st-century campus.",10/12/17,7/11/18 16:44,11/30/18 22:43,7/11/18 16:44,,,,,,,Taking the Bait (or,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\AB35AHE6\taking-the-bait-or-my-foray-into-the-liturgy-wars.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Taking the Bait (or: My Foray into the Liturgy Wars?),PrayTellBlog
PKQ8K9S3,"Morrill, Bruce T.",2017,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2017/06/19/sharing-religious-life-liturgy-and-the-pursuit-of-happiness-on-the-web/,... the nuns’ turn to cyberspace is only the latest chapter in a long history of religious orders’ using the best means of communication.,6/19/17,7/11/18 16:44,11/30/18 22:43,7/11/18 16:44,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\76LEZRMC\sharing-religious-life-liturgy-and-the-pursuit-of-happiness-on-the-web.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,"Sharing Religious Life, Liturgy, and the Pursuit of Happiness on the Web",PrayTellBlog
GGVXU3AT,"Morrill, Bruce T.",2015,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2015/07/27/seeking-sacred-silence/,The,7/27/15,7/11/18 16:48,11/30/18 22:42,7/11/18 16:48,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\QDNYGF47\seeking-sacred-silence.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Seeking “Sacred” Silence,PrayTellBlog
ZWBIVVSX,"Morrill, Bruce T.",2017,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2017/06/02/scientific-research-worship-is-healthy/,“Our findings support the overall hypothesis that increased religiosity – as determined by attendance at worship services – is associated with less stress and enhanced longevity.”,6/2/17,7/11/18 16:45,11/30/18 22:42,7/11/18 16:45,,,,,,,Scientific Research,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\2L5XQBKE\scientific-research-worship-is-healthy.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Scientific Research: Worship Is Healthy,PrayTellBlog
B2N9QKZ9,"Morrill, Bruce T.",2014,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2014/10/16/reviewing-louis-bouyer-ten-years-later/,"My own impression of the purpose of [the increasinlgy speculative, abstract] development in his work was that it served to support the practical, clerical, highly conservative ecclesiology he promoted in his writings, lectures, and not least through his formative influence on an inner circle of students he nurtured in 1970s Paris, including (the later cardinals) Lustiger (Paris) and Shoenborn (Vienna) ... .",10/16/14,7/11/18 16:50,11/30/18 22:41,7/11/18 16:50,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\HWYC9ELA\reviewing-louis-bouyer-ten-years-later.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Reviewing Louis Bouyer Ten Years Later,PrayTellBlog
DYNCKMDB,"Morrill, Bruce T.",2016,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2016/06/28/review-of-june-programs-related-to-liturgy/,"A report on two conventions and one summer degree program of potential interest to Pray Tell readers: the annual meetings of the College Theology Society and Catholic Theological Society of America, plus the summer degree programs in liturgy and preaching offered by the School of Theology at Sewanee: The University of the South.",6/28/16,7/11/18 16:47,11/30/18 22:40,7/11/18 16:47,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\DQQV9WL7\review-of-june-programs-related-to-liturgy.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Review of June Programs Related to Liturgy,PrayTellBlog
UPWASBYT,"Morrill, Bruce T.",2018,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2018/04/04/responding-to-a-journalists-inquiry-about-hell/,"How to respond to the question of hell in a relatively succinct manner (as desired in journalism) to a reporter (and her religiously pluralistic readership), whose even basic knowledge of Christianity I could not presume?",4/4/18,7/11/18 16:43,11/30/18 22:40,7/11/18 16:43,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\7B9C44A6\responding-to-a-journalists-inquiry-about-hell.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Responding to a Journalist’s Inquiry About Hell,PrayTellBlog
ZQ2TBLEU,"Morrill, Bruce T.",2017,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2017/02/27/new-resource-site-preaching-and-worship/,A new ecumenical website with helpful search filters for accessing  resources for preaching and preparing liturgies,2/7/17,7/11/18 16:45,11/30/18 22:39,7/11/18 16:45,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\7EGWJ676\new-resource-site-preaching-and-worship.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,"New Resource Site, “Preaching and Worship”",PrayTellBlog
HJAPREVS,"Morrill, Bruce T.",2016,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2016/04/03/kinda-incensed-over-incense/,"I felt reduced to a mere spectator, watching the priest dignify the objects of bread and wine and candle--symbols of the risen crucified one, indeed--but seemingly blind to the dignity of the baptized assembled for the great offering of praise and thanksgiving.",4/3/16,7/11/18 16:48,11/30/18 22:38,7/11/18 16:48,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\YJTJHK4L\kinda-incensed-over-incense.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Kinda Incensed Over Incense,PrayTellBlog
ZRTRDSEK,"Morrill, Bruce T.",2017,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2017/12/03/distilling-advent-down-to-newsfeed-size-a-necessary-art/,"The questions reporters ask about Christian liturgy and sacraments, I find, provide this academic liturgical theologian vital feedback on what the wider population (Christian and, often, wider) find of interest and importance.",12/3/17,7/11/18 16:43,11/30/18 22:36,7/11/18 16:43,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\SHSZ7FAY\distilling-advent-down-to-newsfeed-size-a-necessary-art.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,Distilling Advent Down to Newsfeed Size (A Necessary Art),PrayTellBlog
GPW383ME,"Morrill, Bruce T.",2015,"Morrill, Bruce",,,,http://www.praytellblog.com/index.php/2015/04/04/dateline-april-4th-holy-saturday-scammon-bay-alaska/,"In any event, in this post I hope some readers might find a glimpse into the church at one edge of the North American continent, as well as into the heart or soul of a veteran pastoral minister struggling with the Missal text in service to the church's liturgical tradition.",4/4/15,7/11/18 16:49,11/30/18 22:35,7/11/18 16:49,,,,,,,Dateline,,,,,,,en-US,,,,,,,,,C:\Users\xus12\Zotero\storage\ZZKWXBXS\dateline-april-4th-holy-saturday-scammon-bay-alaska.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blogPost,"Dateline: April 4th, Holy Saturday, Scammon Bay, Alaska",PrayTellBlog
