accession_number,locale,description,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
2007.017,und,"ER
20
THU
244400",0.03954802259887006,0.9020715630885122,0.044444444444444446,0.6138888888888889,21,479,16,221
2007.017,,ER,0.3069679849340866,0.3314500941619586,0.044444444444444446,0.1638888888888889,163,176,16,59
2007.017,,20,0.1111111111111111,0.19962335216572505,0.20833333333333334,0.525,59,106,75,189
2007.017,,THU,0.7815442561205274,0.743879472693032,0.5472222222222223,0.5277777777777778,415,395,197,190
2007.017,,244400,0.8813559322033898,0.8135593220338984,0.4388888888888889,0.6138888888888889,468,432,158,221
2007.022,und,19,0.7599206349206349,0.7738095238095238,0.29210526315789476,0.3447368421052632,383,390,111,131
2007.022,,19,0.7599206349206349,0.7738095238095238,0.3473684210526316,0.29473684210526313,383,390,132,112
2007.027,la,"CONCEPI, GESSI, PEPERI, PIA, FIDA, BEATA
Rager for gol
N,VERBVM, AGNVM, FILIA, VIRGO, PARENS.
Francia Faris",-0.005555555555555556,1.0694444444444444,0.0066815144766146995,1.024498886414254,-2,385,3,460
2007.027,,CONCEPI,0.7305555555555555,0.8583333333333333,0.011135857461024499,0.21380846325167038,263,309,5,96
2007.027,,",",0.8777777777777778,0.8694444444444445,0.21380846325167038,0.22939866369710468,316,313,96,103
2007.027,,GESSI,0.9166666666666666,0.925,0.23385300668151449,0.38752783964365256,330,333,105,174
2007.027,,",",0.9388888888888889,0.925,0.3830734966592428,0.39420935412026725,338,333,172,177
2007.027,,PEPERI,0.9777777777777777,0.9166666666666666,0.4209354120267261,0.6169265033407573,352,330,189,277
2007.027,,",",0.9305555555555556,0.9138888888888889,0.6191536748329621,0.6280623608017817,335,329,278,282
2007.027,,PIA,0.9555555555555556,0.8805555555555555,0.6458797327394209,0.7193763919821826,344,317,290,323
2007.027,,",",0.8944444444444445,0.8722222222222222,0.7260579064587973,0.732739420935412,322,314,326,329
2007.027,,FIDA,0.9055555555555556,0.7916666666666666,0.7572383073496659,0.8463251670378619,326,285,340,380
2007.027,,",",0.8,0.7777777777777778,0.8507795100222717,0.8507795100222717,288,280,382,382
2007.027,,BEATA,0.8,0.5888888888888889,0.8930957683741648,0.9532293986636972,288,212,401,428
2007.027,,Rager,0.7388888888888889,0.825,0.9621380846325167,0.9844097995545658,266,297,432,442
2007.027,,for,0.8388888888888889,0.9027777777777778,0.9621380846325167,0.9844097995545658,302,325,432,442
2007.027,,gol,0.9388888888888889,1.0,0.9621380846325167,0.9844097995545658,338,360,432,442
2007.027,,N,0.30833333333333335,0.3,0.9599109131403119,0.9198218262806236,111,108,431,413
2007.027,,",",0.2861111111111111,0.2861111111111111,0.9309576837416481,0.9153674832962138,103,103,418,411
2007.027,,VERBVM,0.23333333333333334,0.10555555555555556,0.9465478841870824,0.7371937639198218,84,38,425,331
2007.027,,",",0.09166666666666666,0.1,0.7394209354120267,0.7305122494432071,33,36,332,328
2007.027,,AGNVM,0.05,0.044444444444444446,0.7260579064587973,0.5256124721603563,18,16,326,236
2007.027,,",",0.03333333333333333,0.04722222222222222,0.5233853006681515,0.5167037861915368,12,17,235,232
2007.027,,FILIA,0.0,0.06111111111111111,0.49888641425389757,0.34743875278396436,0,22,224,156
2007.027,,",",0.044444444444444446,0.06111111111111111,0.34743875278396436,0.33853006681514475,16,22,156,152
2007.027,,VIRGO,0.025,0.125,0.32293986636971045,0.19376391982182628,9,45,145,87
2007.027,,",",0.11388888888888889,0.13333333333333333,0.18930957683741648,0.18485523385300667,41,48,85,83
2007.027,,PARENS,0.09722222222222222,0.2916666666666667,0.1514476614699332,0.0400890868596882,35,105,68,18
2007.027,,.,0.2833333333333333,0.3111111111111111,0.028953229398663696,0.031180400890868598,102,112,13,14
2007.027,,Francia,0.005555555555555556,0.1111111111111111,0.9710467706013363,0.9866369710467706,2,40,436,443
2007.027,,Faris,0.11666666666666667,0.20555555555555555,0.9710467706013363,0.9866369710467706,42,74,436,443
2007.029,und,Lise,0.8571428571428571,0.9226190476190477,0.26944444444444443,0.3055555555555556,432,465,97,110
2007.029,,Lise,0.8571428571428571,0.9226190476190477,0.26944444444444443,0.3055555555555556,432,465,97,110
2007.030,und,・,0.5055555555555555,0.6194444444444445,0.145610278372591,0.22269807280513917,182,223,68,104
2007.030,,・,0.6222222222222222,0.5083333333333333,0.19914346895074947,0.17130620985010706,224,183,93,80
2007.035,und,בחנת,0.4583333333333333,0.5305555555555556,0.019891500904159132,0.027124773960216998,165,191,11,15
2007.035,,בחנת,0.4583333333333333,0.5305555555555556,0.019891500904159132,0.027124773960216998,165,191,11,15
2007.041b,la,TIMIDITAS,0.38492063492063494,0.5952380952380952,0.023076923076923078,0.04871794871794872,194,300,9,19
2007.041b,,TIMIDITAS,0.38492063492063494,0.5952380952380952,0.023076923076923078,0.04871794871794872,194,300,9,19
2007.042,es,"BROSBAR
WIELANT ""FONE
DOLLARSENARAVO
AIRPLANES OLEMARI INILAA KALLW ""PINYNOR
www.
La ville de Pila
MAX
PANT
FELA
SELLINE
Kan Folders Commiss
WENDITACE - CHANTM
""ZAKA"" MAITAINETELIT ""MASERTAKAN KELOT LE
ANTONIO. PILLF_EX-COMITINES-
POLAR.
La Chito de Pota
EFTIR
FORTER",-0.001984126984126984,0.9900793650793651,0.14054054054054055,1.0027027027027027,-1,499,52,371
2007.042,,BROSBAR,0.7261904761904762,0.6666666666666666,1.0,0.981081081081081,366,336,370,363
2007.042,,WIELANT,0.7599206349206349,0.6904761904761905,0.981081081081081,0.9648648648648649,383,348,363,357
2007.042,,"""",0.6825396825396826,0.6746031746031746,0.9783783783783784,0.9648648648648649,344,340,362,357
2007.042,,FONE,0.6706349206349206,0.5932539682539683,0.9783783783783784,0.9648648648648649,338,299,362,357
2007.042,,DOLLARSENARAVO,0.9900793650793651,0.6567460317460317,0.9540540540540541,0.9297297297297298,499,331,353,344
2007.042,,AIRPLANES,0.9623015873015873,0.876984126984127,0.9162162162162162,0.9,485,442,339,333
2007.042,,OLEMARI,0.8591269841269841,0.7916666666666666,0.9135135135135135,0.9,433,399,338,333
2007.042,,INILAA,0.7896825396825397,0.7281746031746031,0.9108108108108108,0.8972972972972973,398,367,337,332
2007.042,,KALLW,0.7222222222222222,0.6726190476190477,0.9108108108108108,0.8972972972972973,364,339,337,332
2007.042,,"""",0.6607142857142857,0.6507936507936508,0.9108108108108108,0.8972972972972973,333,328,337,332
2007.042,,PINYNOR,0.6587301587301587,0.5833333333333334,0.9108108108108108,0.8945945945945946,332,294,337,331
2007.042,,www,0.9920634920634921,0.9583333333333334,0.845945945945946,0.8378378378378378,500,483,313,310
2007.042,,.,0.9563492063492064,0.9484126984126984,0.845945945945946,0.8378378378378378,482,478,313,310
2007.042,,La,0.6051587301587301,0.628968253968254,0.8621621621621621,0.8783783783783784,305,317,319,325
2007.042,,ville,0.628968253968254,0.6746031746031746,0.8621621621621621,0.8783783783783784,317,340,319,325
2007.042,,de,0.6765873015873016,0.7023809523809523,0.8621621621621621,0.8783783783783784,341,354,319,325
2007.042,,Pila,0.7063492063492064,0.75,0.8621621621621621,0.8783783783783784,356,378,319,325
2007.042,,MAX,0.7023809523809523,0.7321428571428571,0.1810810810810811,0.1945945945945946,354,369,67,72
2007.042,,PANT,0.6884920634920635,0.6587301587301587,0.4486486486486487,0.43243243243243246,347,332,166,160
2007.042,,FELA,0.6527777777777778,0.6071428571428571,0.8513513513513513,0.8378378378378378,329,306,315,310
2007.042,,SELLINE,0.7440476190476191,0.6130952380952381,0.1783783783783784,0.14324324324324325,375,309,66,53
2007.042,,Kan,0.20833333333333334,0.24603174603174602,0.9837837837837838,1.0,105,124,364,370
2007.042,,Folders,0.251984126984127,0.32142857142857145,0.9837837837837838,1.0,127,162,364,370
2007.042,,Commiss,0.33134920634920634,0.39087301587301587,0.9837837837837838,1.0,167,197,364,370
2007.042,,WENDITACE,0.4027777777777778,0.2718253968253968,0.9783783783783784,0.9594594594594594,203,137,362,355
2007.042,,-,0.2619047619047619,0.25595238095238093,0.9756756756756757,0.9621621621621622,132,129,361,356
2007.042,,CHANTM,0.25,0.1765873015873016,0.9756756756756757,0.9594594594594594,126,89,361,355
2007.042,,"""",0.38095238095238093,0.375,0.9432432432432433,0.927027027027027,192,189,349,343
2007.042,,ZAKA,0.36904761904761907,0.33134920634920634,0.9432432432432433,0.927027027027027,186,167,349,343
2007.042,,"""",0.3253968253968254,0.3194444444444444,0.9432432432432433,0.927027027027027,164,161,349,343
2007.042,,MAITAINETELIT,0.31547619047619047,0.2003968253968254,0.9459459459459459,0.9243243243243243,159,101,350,342
2007.042,,"""",0.19444444444444445,0.1884920634920635,0.9432432432432433,0.927027027027027,98,95,349,343
2007.042,,MASERTAKAN,0.1884920634920635,0.09722222222222222,0.9432432432432433,0.9243243243243243,95,49,349,342
2007.042,,KELOT,0.0873015873015873,0.023809523809523808,0.9405405405405406,0.9243243243243243,44,12,348,342
2007.042,,LE,0.021825396825396824,0.005952380952380952,0.9405405405405406,0.9243243243243243,11,3,348,342
2007.042,,ANTONIO,-0.001984126984126984,0.061507936507936505,0.8891891891891892,0.9054054054054054,-1,31,329,335
2007.042,,.,0.06547619047619048,0.06944444444444445,0.8891891891891892,0.9054054054054054,33,35,329,335
2007.042,,PILLF_EX,0.07539682539682539,0.1884920634920635,0.8891891891891892,0.9054054054054054,38,95,329,335
2007.042,,-,0.19444444444444445,0.2003968253968254,0.8891891891891892,0.9054054054054054,98,101,329,335
2007.042,,COMITINES,0.20238095238095238,0.30357142857142855,0.8891891891891892,0.9081081081081082,102,153,329,336
2007.042,,POLAR,0.32341269841269843,0.373015873015873,0.8918918918918919,0.9081081081081082,163,188,330,336
2007.042,,.,0.38095238095238093,0.3869047619047619,0.8918918918918919,0.9081081081081082,192,195,330,336
2007.042,,La,0.23809523809523808,0.25793650793650796,0.8567567567567568,0.8729729729729729,120,130,317,323
2007.042,,Chito,0.26785714285714285,0.30952380952380953,0.8567567567567568,0.8729729729729729,135,156,317,323
2007.042,,de,0.32142857142857145,0.3392857142857143,0.8567567567567568,0.8729729729729729,162,171,317,323
2007.042,,Pota,0.3472222222222222,0.3888888888888889,0.8567567567567568,0.8729729729729729,175,196,317,323
2007.042,,EFTIR,0.4146825396825397,0.35714285714285715,0.8513513513513513,0.8351351351351352,209,180,315,309
2007.042,,FORTER,0.09126984126984126,0.001984126984126984,0.31891891891891894,0.3162162162162162,46,1,118,117
2007.043,en,"forvente
CHITUN
STANNA
EVATORT
Ciccione
MALATION
TRECANY
CATTA
Patká",0.22863247863247863,0.33547008547008544,0.14210526315789473,0.42894736842105263,107,157,54,163
2007.043,,forvente,0.33760683760683763,0.2777777777777778,0.16578947368421051,0.16052631578947368,158,130,63,61
2007.043,,CHITUN,0.28846153846153844,0.32905982905982906,0.17894736842105263,0.18421052631578946,135,154,68,70
2007.043,,STANNA,0.22863247863247863,0.2905982905982906,0.25526315789473686,0.26052631578947366,107,136,97,99
2007.043,,EVATORT,0.24572649572649571,0.30982905982905984,0.28157894736842104,0.2868421052631579,115,145,107,109
2007.043,,Ciccione,0.25854700854700857,0.3247863247863248,0.29736842105263156,0.3026315789473684,121,152,113,115
2007.043,,MALATION,0.25,0.3269230769230769,0.3394736842105263,0.35,117,153,129,133
2007.043,,TRECANY,0.24358974358974358,0.32264957264957267,0.3605263157894737,0.3684210526315789,114,151,137,140
2007.043,,CATTA,0.24145299145299146,0.28205128205128205,0.3815789473684211,0.3973684210526316,113,132,145,151
2007.043,,Patká,0.23076923076923078,0.29273504273504275,0.41578947368421054,0.42894736842105263,108,137,158,163
2007.044,en,"PRISTINE
La 24.26",0.8972222222222223,0.9666666666666667,0.9653284671532847,0.9835766423357665,323,348,529,539
2007.044,,PRISTINE,0.9027777777777778,0.9666666666666667,0.9653284671532847,0.9726277372262774,325,348,529,533
2007.044,,La,0.8972222222222223,0.925,0.9762773722627737,0.9835766423357665,323,333,535,539
2007.044,,24.26,0.9361111111111111,0.9666666666666667,0.9762773722627737,0.9835766423357665,337,348,535,539
2007.045,und,"UL
PR
H",0.8392857142857143,0.9146825396825397,0.6685552407932012,0.7762039660056658,423,461,236,274
2007.045,,UL,0.8392857142857143,0.8492063492063492,0.7592067988668555,0.6855524079320113,423,428,268,242
2007.045,,PR,0.876984126984127,0.8888888888888888,0.7790368271954674,0.6827195467422096,442,448,275,241
2007.045,,H,0.9166666666666666,0.9027777777777778,0.6685552407932012,0.6997167138810199,462,455,236,247
2007.048,fr,"SJoseph giant enfant
Peint par Joseph Angeli
qui se trouve dans la Gallerie
Ordereich Delan
Yesus entre ses bras
de l'Ecole de Piazzetta
de S.C.M.Le Comte de Brufil
Louren",-0.008333333333333333,0.9861111111111112,0.8928571428571429,0.9920634920634921,-3,355,450,500
2007.048,,SJoseph,-0.005555555555555556,0.16111111111111112,0.8948412698412699,0.9265873015873016,-2,58,451,467
2007.048,,giant,0.18055555555555555,0.2777777777777778,0.8968253968253969,0.9265873015873016,65,100,452,467
2007.048,,enfant,0.30277777777777776,0.4027777777777778,0.8988095238095238,0.9265873015873016,109,145,453,467
2007.048,,Peint,0.022222222222222223,0.09722222222222222,0.9226190476190477,0.9444444444444444,8,35,465,476
2007.048,,par,0.1111111111111111,0.1638888888888889,0.9226190476190477,0.9444444444444444,40,59,465,476
2007.048,,Joseph,0.17222222222222222,0.25833333333333336,0.9226190476190477,0.9484126984126984,62,93,465,478
2007.048,,Angeli,0.275,0.36944444444444446,0.9246031746031746,0.9503968253968254,99,133,466,479
2007.048,,qui,0.016666666666666666,0.06388888888888888,0.9444444444444444,0.9662698412698413,6,23,476,487
2007.048,,se,0.07222222222222222,0.09722222222222222,0.9444444444444444,0.9662698412698413,26,35,476,487
2007.048,,trouve,0.1,0.18055555555555555,0.9444444444444444,0.9702380952380952,36,65,476,489
2007.048,,dans,0.19444444444444445,0.25277777777777777,0.9464285714285714,0.9682539682539683,70,91,477,488
2007.048,,la,0.2611111111111111,0.2861111111111111,0.9464285714285714,0.9682539682539683,94,103,477,488
2007.048,,Gallerie,0.28888888888888886,0.3861111111111111,0.9464285714285714,0.9722222222222222,104,139,477,490
2007.048,,Ordereich,0.044444444444444446,0.1527777777777778,0.9662698412698413,0.9841269841269841,16,55,487,496
2007.048,,Delan,0.1638888888888889,0.21944444444444444,0.9682539682539683,0.9841269841269841,59,79,488,496
2007.048,,Yesus,0.6194444444444445,0.7166666666666667,0.9027777777777778,0.9246031746031746,223,258,455,466
2007.048,,entre,0.7277777777777777,0.8138888888888889,0.9027777777777778,0.9226190476190477,262,293,455,465
2007.048,,ses,0.8277777777777777,0.875,0.9027777777777778,0.9226190476190477,298,315,455,465
2007.048,,bras,0.8888888888888888,0.9638888888888889,0.9027777777777778,0.9226190476190477,320,347,455,465
2007.048,,de,0.6138888888888889,0.6472222222222223,0.9265873015873016,0.9444444444444444,221,233,467,476
2007.048,,l'Ecole,0.6555555555555556,0.7527777777777778,0.9265873015873016,0.9464285714285714,236,271,467,477
2007.048,,de,0.7666666666666667,0.7972222222222223,0.9265873015873016,0.9444444444444444,276,287,467,476
2007.048,,Piazzetta,0.8111111111111111,0.95,0.9265873015873016,0.9484126984126984,292,342,467,478
2007.048,,de,0.6027777777777777,0.6361111111111111,0.9503968253968254,0.9682539682539683,217,229,479,488
2007.048,,S.C.M.Le,0.6416666666666667,0.7694444444444445,0.9503968253968254,0.9682539682539683,231,277,479,488
2007.048,,Comte,0.775,0.8527777777777777,0.9503968253968254,0.9682539682539683,279,307,479,488
2007.048,,de,0.8611111111111112,0.8916666666666667,0.9503968253968254,0.9682539682539683,310,321,479,488
2007.048,,Brufil,0.8888888888888888,0.9777777777777777,0.9503968253968254,0.9682539682539683,320,352,479,488
2007.048,,Louren,0.8555555555555555,0.9861111111111112,0.9781746031746031,0.9940476190476191,308,355,493,501
2007.049,en,"MAN
MECHA",0.9171270718232044,0.9930939226519337,0.11574074074074074,0.9212962962962963,664,719,25,199
2007.049,,MAN,0.9185082872928176,0.9350828729281768,0.8842592592592593,0.9212962962962963,665,677,191,199
2007.049,,MECHA,0.9530386740331491,0.988950276243094,0.11574074074074074,0.2037037037037037,690,716,25,44
2007.051,la,"Thum
Teer, de Lole fois
Annulo fuo fubarrauit me dominus meus; Et tanquam fponfam, decorat me corona,",0.05357142857142857,0.9563492063492064,0.8987341772151899,0.9915611814345991,27,482,426,470
2007.051,,Thum,0.10714285714285714,0.14285714285714285,0.9029535864978903,0.9135021097046413,54,72,428,433
2007.051,,Teer,0.38293650793650796,0.4107142857142857,0.8987341772151899,0.9113924050632911,193,207,426,432
2007.051,,",",0.4087301587301587,0.4146825396825397,0.8987341772151899,0.9113924050632911,206,209,426,432
2007.051,,de,0.4166666666666667,0.42857142857142855,0.8987341772151899,0.9113924050632911,210,216,426,432
2007.051,,Lole,0.43253968253968256,0.45634920634920634,0.8987341772151899,0.9113924050632911,218,230,426,432
2007.051,,fois,0.45634920634920634,0.4801587301587302,0.8987341772151899,0.9113924050632911,230,242,426,432
2007.051,,Annulo,0.05357142857142857,0.1349206349206349,0.9493670886075949,0.9852320675105485,27,68,450,467
2007.051,,fuo,0.14285714285714285,0.18055555555555555,0.9514767932489452,0.9831223628691983,72,91,451,466
2007.051,,fubarrauit,0.18253968253968253,0.29563492063492064,0.9514767932489452,0.9873417721518988,92,149,451,468
2007.051,,me,0.3115079365079365,0.3412698412698413,0.9556962025316456,0.9873417721518988,157,172,453,468
2007.051,,dominus,0.35714285714285715,0.44047619047619047,0.9556962025316456,0.9873417721518988,180,222,453,468
2007.051,,meus,0.45634920634920634,0.5099206349206349,0.9556962025316456,0.9873417721518988,230,257,453,468
2007.051,,;,0.5158730158730159,0.5238095238095238,0.9556962025316456,0.9873417721518988,260,264,453,468
2007.051,,Et,0.5357142857142857,0.5555555555555556,0.9556962025316456,0.9873417721518988,270,280,453,468
2007.051,,tanquam,0.5734126984126984,0.6567460317460317,0.9556962025316456,0.9873417721518988,289,331,453,468
2007.051,,fponfam,0.6646825396825397,0.7440476190476191,0.9556962025316456,0.9873417721518988,335,375,453,468
2007.051,,",",0.746031746031746,0.751984126984127,0.9556962025316456,0.9873417721518988,376,379,453,468
2007.051,,decorat,0.7638888888888888,0.8432539682539683,0.9556962025316456,0.9873417721518988,385,425,453,468
2007.051,,me,0.8571428571428571,0.878968253968254,0.9683544303797469,0.9810126582278481,432,443,459,465
2007.051,,corona,0.8948412698412699,0.9464285714285714,0.9683544303797469,0.9810126582278481,451,477,459,465
2007.051,,",",0.9523809523809523,0.9563492063492064,0.9683544303797469,0.9810126582278481,480,482,459,465
2007.053,en,"AM. Cabouchere, fec. Aqua fore, 1812",0.631,0.864,0.8894645941278065,0.9058721934369602,631,864,1030,1049
2007.053,,AM,0.631,0.666,0.8903281519861831,0.9041450777202072,631,666,1031,1047
2007.053,,.,0.664,0.675,0.8903281519861831,0.9041450777202072,664,675,1031,1047
2007.053,,Cabouchere,0.675,0.744,0.8903281519861831,0.9050086355785838,675,744,1031,1048
2007.053,,",",0.744,0.752,0.8903281519861831,0.9041450777202072,744,752,1031,1047
2007.053,,fec,0.752,0.769,0.8903281519861831,0.9041450777202072,752,769,1031,1047
2007.053,,.,0.766,0.773,0.8911917098445595,0.9050086355785838,766,773,1032,1048
2007.053,,Aqua,0.774,0.808,0.8911917098445595,0.9050086355785838,774,808,1032,1048
2007.053,,fore,0.808,0.834,0.8911917098445595,0.9050086355785838,808,834,1032,1048
2007.053,,",",0.832,0.84,0.8911917098445595,0.9050086355785838,832,840,1032,1048
2007.053,,1812,0.838,0.864,0.8911917098445595,0.9050086355785838,838,864,1032,1048
2007.054a,la,S.D. la Bella fecit,0.3897202342225114,0.5588809368900456,0.05805805805805806,0.09109109109109109,599,859,58,91
2007.054a,,S.D.,0.3897202342225114,0.435263500325309,0.05905905905905906,0.09009009009009009,599,669,59,90
2007.054a,,la,0.4378659726740403,0.4567338972023422,0.05905905905905906,0.09009009009009009,673,702,59,90
2007.054a,,Bella,0.4638906961613533,0.5120364346128823,0.05905905905905906,0.09009009009009009,713,787,59,90
2007.054a,,fecit,0.516590761223162,0.5588809368900456,0.05905905905905906,0.09109109109109109,794,859,59,91
2007.054b,la,"S.D. la Bella fecit.
******..
F. L.D. Ciartres excud. Cum Priuil.Regis",0.07270408163265306,0.9528061224489796,0.8778778778778779,0.958958958958959,114,1494,877,958
2007.054b,,S.D.,0.07270408163265306,0.14030612244897958,0.9169169169169169,0.9569569569569569,114,220,916,956
2007.054b,,la,0.14285714285714285,0.16964285714285715,0.9179179179179179,0.9569569569569569,224,266,917,956
2007.054b,,Bella,0.18431122448979592,0.24744897959183673,0.9179179179179179,0.9579579579579579,289,388,917,957
2007.054b,,fecit,0.25956632653061223,0.3137755102040816,0.918918918918919,0.958958958958959,407,492,918,958
2007.054b,,.,0.319515306122449,0.3278061224489796,0.9209209209209209,0.958958958958959,501,514,920,958
2007.054b,,******,0.4923469387755102,0.514030612244898,0.8778778778778779,0.8828828828828829,772,806,877,882
2007.054b,,..,0.5127551020408163,0.5223214285714286,0.8778778778778779,0.8828828828828829,804,819,877,882
2007.054b,,F.,0.5229591836734694,0.5491071428571429,0.9119119119119119,0.948948948948949,820,861,911,948
2007.054b,,L.D.,0.5573979591836735,0.625,0.9119119119119119,0.94994994994995,874,980,911,949
