accession_number,locale,description,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1988.098,en,"ART SUPPLEMENT THE COMMERCIAL APPEAL
Memphis, Tenn., July 15, 1906
DESIGN FOR A BACHELOR'S WALL PAPER
(See Article Page 13.)
Drawn by CHARLES DANA GIBSON
Copyright, 1902, by Life Publishing Co.",0.03966189856957087,0.9713914174252276,0.936,0.989,61,1494,936,989
1988.098,,ART,0.03966189856957087,0.05786736020806242,0.96,0.972,61,89,960,972
1988.098,,SUPPLEMENT,0.06306892067620286,0.12613784135240572,0.96,0.971,97,194,960,971
1988.098,,THE,0.13133940182054615,0.15019505851755527,0.959,0.97,202,231,959,970
1988.098,,COMMERCIAL,0.15604681404421328,0.21846553966189858,0.959,0.97,240,336,959,970
1988.098,,APPEAL,0.22301690507152144,0.26007802340702213,0.958,0.97,343,400,958,970
1988.098,,Memphis,0.08907672301690507,0.1222366710013004,0.977,0.988,137,188,977,988
1988.098,,",",0.1235370611183355,0.12483745123537061,0.977,0.988,190,192,977,988
1988.098,,Tenn,0.12873862158647595,0.14759427828348504,0.977,0.988,198,227,977,988
1988.098,,.,0.14759427828348504,0.14954486345903772,0.977,0.988,227,230,977,988
1988.098,,",",0.15019505851755527,0.15149544863459039,0.977,0.988,231,233,977,988
1988.098,,July,0.1553966189856957,0.17100130039011704,0.977,0.988,239,263,977,988
1988.098,,15,0.1755526657997399,0.18270481144343304,0.977,0.988,270,281,977,988
1988.098,,",",0.18335500650195058,0.1846553966189857,0.977,0.988,282,284,977,988
1988.098,,1906,0.18985695708712613,0.2048114434330299,0.977,0.988,292,315,977,988
1988.098,,DESIGN,0.42392717815344605,0.459037711313394,0.939,0.949,652,706,939,949
1988.098,,FOR,0.464889466840052,0.4830949284785436,0.939,0.949,715,743,939,949
1988.098,,A,0.4895968790637191,0.49544863459037713,0.939,0.949,753,762,939,949
1988.098,,BACHELOR'S,0.5019505851755527,0.5598179453836151,0.939,0.949,772,861,939,949
1988.098,,WALL,0.5663198959687906,0.5929778933680104,0.939,0.949,871,912,939,949
1988.098,,PAPER,0.599479843953186,0.6306892067620286,0.939,0.949,922,970,939,949
1988.098,,(,0.47074122236671,0.4739921976592978,0.976,0.988,724,729,976,988
1988.098,,See,0.4752925877763329,0.48764629388816644,0.976,0.988,731,750,976,988
1988.098,,Article,0.49219765929778936,0.517555266579974,0.976,0.988,757,796,976,988
1988.098,,Page,0.5227568270481144,0.5403120936280884,0.976,0.988,804,831,976,988
1988.098,,13.,0.5455136540962289,0.5552665799739922,0.976,0.988,839,854,976,988
1988.098,,),0.5559167750325098,0.5591677503250976,0.976,0.988,855,860,976,988
1988.098,,Drawn,0.8289986996098829,0.8498049414824448,0.937,0.945,1275,1307,937,945
1988.098,,by,0.8556566970091027,0.8628088426527959,0.937,0.945,1316,1327,937,945
1988.098,,CHARLES,0.8693107932379714,0.9050715214564369,0.937,0.945,1337,1392,937,945
1988.098,,DANA,0.9115734720416124,0.9336801040312094,0.937,0.945,1402,1436,937,945
